carat	cut	color	clarity	price
1.00	Very Good	G	SI2	5830
1.00	Very Good	I	SI1	5720
1.00	Very Good	I	SI1	2193
1.00	Very Good	H	VS2	6758
1.00	Good	H	SI1	2425
1.00	Very Good	I	SI1	3218
1.00	Very Good	I	VS2	3094
1.00	Excellent	I	SI1	5720
1.00	Very Good	H	SI2	2869
1.00	Excellent	J	SI1	3105
1.00	Excellent	H	VS2	4148
1.00	Excellent	I	SI2	2599
1.00	Very Good	F	SI2	3696
1.00	Very Good	I	SI2	3105
1.00	Very Good	E	SI3	2543
1.00	Good	H	VS1	3864
1.00	Very Good	H	VS1	4749
1.00	Ideal	D	VS1	7161
1.00	Ideal	F	SI2	4109
1.00	Good	H	VS2	2802
1.00	Excellent	K	SI2	2052
1.00	Excellent	G	SI1	4537
1.00	Excellent	J	SI2	1961
1.00	Very Good	J	VS1	2396
1.00	Very Good	E	SI3	2543
1.00	Very Good	G	I1	2052
1.00	Very Good	E	SI1	4529
1.00	Very Good	K	SI2	1724
1.00	Excellent	I	SI3	2193
1.00	Excellent	H	SI2	3981
1.00	Ideal	J	VS1	3101
1.00	Very Good	F	SI2	2797
1.00	Excellent	D	SI3	2712
1.00	Excellent	E	SI1	4906
1.00	Excellent	H	SI1	3898
1.00	Very Good	G	SI1	3416
1.00	Ideal	K	SI1	2260
1.00	Excellent	E	SI1	3808
1.00	Ideal	E	SI2	2936
1.00	Very Good	J	SI1	2495
1.00	Excellent	G	SI1	4943
1.00	Very Good	G	SI1	3416
1.00	Excellent	D	VS1	6023
1.00	Excellent	H	VS1	4902
1.00	Excellent	J	SI1	2755
1.00	Very Good	L	SI1	1656
1.00	Very Good	F	VS1	6719
1.00	Excellent	D	SI2	3088
1.00	Excellent	K	SI1	2052
1.00	Excellent	D	SI1	4070
1.00	Ideal	G	SI1	3758
1.00	Excellent	E	SI1	3943
1.00	Excellent	H	SI1	4398
1.00	Excellent	E	SI1	5236
1.00	Very Good	I	SI2	3209
1.00	Ideal	E	SI1	4004
1.00	Ideal	G	SI1	4405
1.00	Ideal	H	SI1	4124
1.00	Ideal	H	SI1	4195
1.00	Excellent	I	SI1	3488
1.00	Ideal	I	SI1	3770
1.00	Excellent	J	I1	1493
1.00	Ideal	G	I1	2441
1.00	Good	H	SI1	3263
1.00	Very Good	I	I1	2050
1.00	Excellent	D	VS1	7161
1.00	Excellent	E	SI1	4680
1.00	Ideal	F	VS1	6819
1.00	Good	G	SI2	3220
1.00	Excellent	F	SI2	4579
1.00	Good	F	VVS2	8110
1.00	Good	G	SI2	3858
1.00	Ideal	G	SI1	4450
1.00	Excellent	G	SI3	2548
1.00	Excellent	D	SI1	5782
1.00	Ideal	I	VS2	3925
1.00	Ideal	J	SI1	4052
1.00	Ideal	I	SI2	3606
1.00	Ideal	I	SI1	3276
1.00	Very Good	E	IF	10677
1.00	Excellent	F	VVS2	8191
1.00	Good	H	VVS2	5506
1.00	Excellent	K	VS2	2860
1.00	Very Good	F	VS2	5617
1.00	Good	H	SI1	4016
1.00	Ideal	E	SI3	2695
1.00	Ideal	E	I1	2223
1.00	Very Good	E	I1	2134
1.00	Very Good	F	SI1	3422
1.00	Very Good	F	SI2	3388
1.00	Very Good	E	SI3	2052
1.00	Excellent	H	SI3	2350
1.00	Good	H	SI3	2098
1.00	Good	H	SI3	2052
1.00	Excellent	H	I1	2728
1.00	Very Good	I	SI1	3436
1.00	Excellent	I	SI2	2391
1.00	Excellent	I	SI2	2755
1.00	Good	I	SI3	1856
1.00	Ideal	I	SI3	2300
1.00	Very Good	I	I1	1604
1.00	Very Good	I	I1	1497
1.00	Ideal	I	I1	1802
1.00	Excellent	I	I1	1640
1.00	Very Good	I	I1	1640
1.00	Very Good	J	SI2	2381
1.00	Ideal	J	SI2	2624
1.00	Ideal	M	VS1	2413
1.00	Very Good	M	SI1	2083
1.00	Very Good	L	SI3	1610
1.00	Ideal	K	SI3	2223
1.00	Very Good	K	SI3	1691
1.00	Very Good	K	SI2	2134
1.00	Ideal	J	SI3	1919
1.00	Excellent	J	SI3	1994
1.00	Very Good	I	I1	1533
1.00	Very Good	J	SI1	2599
1.00	Ideal	J	SI2	2381
1.00	Ideal	H	SI2	3041
1.00	Ideal	H	SI2	2926
1.00	Very Good	F	I1	1856
1.00	Very Good	F	I1	1982
1.00	Very Good	F	I1	1898
1.00	Excellent	F	SI2	3696
1.00	Ideal	F	SI3	2624
1.00	Good	F	SI3	2059
1.00	Very Good	F	I1	1940
1.00	Excellent	D	SI2	3553
1.00	Ideal	D	SI3	2862
1.00	Very Good	E	SI2	3002
1.00	Very Good	E	SI2	3067
1.00	Very Good	E	SI3	1796
1.00	Good	H	SI2	2420
1.00	Good	H	SI1	2871
1.00	Good	H	SI2	2305
1.00	Excellent	H	SI2	3427
1.00	Excellent	H	SI2	2926
1.00	Very Good	H	SI2	2766
1.00	Ideal	H	SI3	2531
1.00	Very Good	F	I1	1702
1.00	Very Good	F	I1	2025
1.00	Excellent	F	I1	2025
1.00	Ideal	F	I1	2067
1.00	Very Good	F	I1	1898
1.00	Good	G	SI1	3553
1.00	Good	G	SI3	2150
1.00	Ideal	G	I1	2093
1.00	Very Good	H	SI1	3508
1.00	Very Good	E	SI3	2257
1.00	Excellent	I	I1	2802
1.00	Excellent	J	SI1	3503
1.00	Ideal	I	VS1	4846
1.00	Ideal	I	SI1	4059
1.00	Excellent	I	SI1	3727
1.00	Very Good	I	SI2	3209
1.00	Excellent	G	VS2	5386
1.00	Ideal	G	VS2	6307
1.00	Very Good	G	VS2	5605
1.00	Ideal	G	SI1	4604
1.00	Ideal	G	SI1	4604
1.00	Ideal	G	SI1	4469
1.00	Ideal	G	SI2	3918
1.00	Ideal	G	SI2	4137
1.00	Excellent	G	SI2	3858
1.00	Ideal	E	SI2	4398
1.00	Ideal	F	VVS1	9828
1.00	Ideal	F	VVS1	11232
1.00	Ideal	F	VS1	7187
1.00	Excellent	F	VS1	7020
1.00	Excellent	F	VS1	7487
1.00	Good	F	VS1	5465
1.00	Very Good	F	VS1	6512
1.00	Ideal	F	VS1	7586
1.00	Very Good	F	VS2	6155
1.00	Very Good	D	VS1	8951
1.00	Ideal	D	VS2	7465
1.00	Ideal	D	SI1	5621
1.00	Excellent	D	SI1	6023
1.00	Very Good	E	SI2	3898
1.00	Excellent	F	SI2	4170
1.00	Ideal	G	SI2	4137
1.00	Ideal	G	SI2	4018
1.00	Excellent	G	I1	3078
1.00	Ideal	H	SI1	4507
1.00	Very Good	H	SI1	4398
1.00	Excellent	H	SI2	3770
1.00	Excellent	H	SI2	3713
1.00	Good	F	I1	3122
1.00	Excellent	F	I1	3122
1.00	Ideal	F	SI2	4293
1.00	Ideal	F	SI1	5005
1.00	Ideal	F	SI1	5005
1.00	Very Good	F	SI1	5291
1.00	Ideal	F	SI2	4170
1.00	Very Good	E	VS1	8219
1.00	Ideal	E	VS2	6386
1.00	Excellent	E	VS2	6209
1.00	Ideal	E	VS2	7063
1.00	Excellent	E	VS2	6622
1.00	Very Good	E	VS2	6848
1.00	Very Good	E	SI1	4755
1.00	Ideal	E	SI1	5236
1.00	Ideal	E	SI1	5236
1.00	Excellent	E	SI1	5386
1.00	Excellent	D	VS1	8593
1.00	Excellent	D	VVS1	14688
1.00	Good	L	VS1	2951
1.00	Very Good	I	SI1	3553
1.00	Very Good	H	SI1	3768
1.00	Very Good	H	SI1	4571
1.00	Good	H	SI2	3328
1.00	Excellent	H	SI2	4151
1.00	Good	H	SI3	2189
1.00	Good	H	SI3	2622
1.00	Good	H	I1	2054
1.00	Good	I	VS2	3758
1.00	Excellent	I	SI1	3844
1.00	Excellent	H	VS2	4680
1.00	Very Good	H	VS2	4680
1.00	Very Good	H	VS2	4473
1.00	Ideal	H	SI1	4398
1.00	Good	I	SI3	2425
1.00	Good	I	SI3	2467
1.00	Good	K	SI1	2396
1.00	Good	K	SI2	2175
1.00	Good	J	SI3	2275
1.00	Good	J	SI2	3048
1.00	Good	J	SI1	3002
1.00	Good	J	SI2	3048
1.00	Very Good	J	SI1	3002
1.00	Very Good	J	VS1	3740
1.00	Good	J	VS2	3132
1.00	Good	I	I1	2050
1.00	Good	I	SI3	2025
1.00	Excellent	I	I1	2226
1.00	Excellent	I	I1	2050
1.00	Good	I	I1	1711
1.00	Excellent	H	SI1	4571
1.00	Good	H	VVS2	3660
1.00	Excellent	H	VS1	4978
1.00	Excellent	F	SI2	4354
1.00	Excellent	F	SI1	5077
1.00	Ideal	F	SI1	4421
1.00	Very Good	E	SI3	2593
1.00	Good	E	I1	2424
1.00	Very Good	E	SI2	3898
1.00	Very Good	E	SI2	3945
1.00	Good	E	SI2	3132
1.00	Very Good	E	SI2	4398
1.00	Very Good	E	VS2	7063
1.00	Good	E	SI1	3656
1.00	Very Good	E	SI1	4755
1.00	Very Good	E	SI2	4700
1.00	Good	D	SI2	3621
1.00	Very Good	F	SI2	3986
1.00	Excellent	F	SI3	3290
1.00	Very Good	H	VVS2	5518
1.00	Good	G	I1	1970
1.00	Good	G	SI2	3621
1.00	Good	G	SI2	3621
1.00	Good	G	SI3	2687
1.00	Very Good	G	SI2	3740
1.00	Excellent	G	VVS2	6212
1.00	Good	G	VS1	5613
1.00	Good	G	VS1	4765
1.00	Ideal	G	VS2	5148
1.00	Good	G	SI1	3826
1.00	Very Good	G	SI2	4314
1.00	Ideal	F	I1	2425
1.00	Good	F	SI3	2332
1.00	Good	D	SI2	2951
1.00	Very Good	L	SI3	2266
1.00	Good	L	SI3	1546
1.00	Good	L	I1	1414
1.00	Very Good	D	SI2	3758
1.00	Ideal	D	SI3	2766
1.00	Excellent	D	SI2	3945
1.00	Good	D	SI2	3826
1.00	Good	D	SI2	3484
1.00	Good	D	SI2	3294
1.00	Excellent	D	SI2	4421
1.00	Excellent	D	SI2	4604
1.00	Good	D	SI2	3621
1.00	Good	D	IF	16965
1.00	Very Good	D	VS1	6714
1.00	Ideal	D	VS2	5487
1.00	Good	D	SI1	4700
1.00	Ideal	D	SI2	4149
1.00	Good	D	SI2	3826
1.00	Good	D	SI3	3387
1.00	Excellent	D	SI3	3132
1.00	Very Good	D	SI3	3494
1.00	Good	D	SI3	2332
1.00	Very Good	D	SI3	3132
1.00	Good	D	I1	2010
1.00	Good	D	I1	2010
1.00	Ideal	E	VS1	6936
1.00	Ideal	E	VS2	5881
1.00	Good	D	SI2	2951
1.00	Very Good	D	SI2	3945
1.00	Good	D	SI2	4469
1.00	Good	D	SI2	3484
1.00	Good	D	SI2	3484
1.00	Very Good	D	SI1	5059
1.00	Excellent	D	SI1	5460
1.00	Excellent	D	SI1	6075
1.00	Excellent	H	I1	2305
1.00	Excellent	D	SI2	3088
1.00	Excellent	H	VS1	4912
1.00	Ideal	H	SI1	4153
1.00	Very Good	H	SI1	4293
1.00	Very Good	H	SI1	3930
1.00	Excellent	H	SI1	3930
1.00	Good	H	SI3	2223
1.00	Ideal	I	SI1	4153
1.00	Ideal	I	SI1	4349
1.00	Good	I	SI2	2458
1.00	Ideal	J	SI1	3696
1.00	Excellent	J	SI2	3444
1.00	Very Good	G	SI1	4496
1.00	Very Good	G	SI2	3291
1.00	Good	G	SI2	3612
1.00	Very Good	F	SI2	3752
1.00	Very Good	E	I1	2897
1.00	Excellent	F	SI1	4940
1.00	Excellent	F	SI2	3930
1.00	Good	D	SI2	3780
1.00	Excellent	E	SI1	4950
1.00	Excellent	H	VS2	4940
1.00	Excellent	G	SI1	4745
1.00	Very Good	I	SI1	2925
1.00	Very Good	D	SI2	3556
1.00	Excellent	F	SI2	4432
1.00	Excellent	I	SI2	3206
1.00	Very Good	H	SI2	3780
1.00	Ideal	H	SI2	3986
1.00	Excellent	I	SI1	4042
1.00	Excellent	E	SI2	3122
1.00	Very Good	G	SI3	2317
1.00	Excellent	G	SI3	2317
1.00	Ideal	G	SI2	3038
1.00	Ideal	L	SI2	2514
1.00	Ideal	I	SI2	3640
1.00	Excellent	I	SI2	2841
1.00	Very Good	E	SI3	2543
1.00	Very Good	D	SI2	3780
1.00	Ideal	J	SI2	3360
1.00	Ideal	H	SI1	4496
1.00	Ideal	D	I1	1853
1.00	Very Good	G	SI2	3038
1.00	Excellent	H	SI1	4496
1.00	Ideal	F	SI1	4906
1.00	Ideal	D	IF	17464
1.00	Excellent	D	VS1	7877
1.00	Ideal	D	VS2	7092
1.00	Excellent	D	SI2	4217
1.00	Excellent	E	VVS1	10782
1.00	Very Good	E	VS1	6605
1.00	Very Good	E	SI1	4982
1.00	Very Good	E	SI2	4635
1.00	Ideal	F	VS1	7487
1.00	Excellent	F	VS2	5421
1.00	Excellent	G	SI1	5390
1.00	Excellent	I	SI1	4014
1.00	Excellent	K	SI1	3150
1.00	Very Good	H	SI2	4209
1.00	Ideal	H	SI1	4662
1.00	Excellent	G	SI1	3958
1.00	Excellent	H	SI3	2486
1.00	Ideal	H	SI2	4265
1.00	Excellent	G	VS2	6050
1.00	Excellent	J	SI1	3780
1.00	Ideal	I	VS2	4634
1.00	Ideal	I	SI1	4070
1.00	Excellent	G	SI2	3528
1.00	Very Good	H	SI2	4209
1.00	Excellent	K	SI1	3150
1.00	Excellent	L	SI1	2841
1.00	Very Good	G	SI1	4950
1.00	Excellent	L	SI1	2627
1.00	Excellent	G	SI1	5335
1.00	Excellent	J	SI2	3472
1.00	Excellent	K	SI1	3150
1.00	Excellent	J	SI1	3780
1.00	Very Good	H	SI1	4440
1.00	Good	H	SI2	3150
1.00	Very Good	G	SI2	3556
1.00	Excellent	E	SI2	3584
1.00	Excellent	D	SI1	6159
1.00	Excellent	J	SI2	3360
1.00	Excellent	D	SI2	3958
1.00	Very Good	H	VVS2	4404
1.00	Excellent	H	VS2	4950
1.00	Excellent	I	SI2	2841
1.00	Excellent	G	SI2	4293
1.00	Ideal	G	SI2	3234
1.00	Excellent	F	SI1	5170
1.00	Excellent	F	VS2	6132
1.00	Very Good	E	SI1	4906
1.00	Very Good	E	SI1	4170
1.00	Ideal	G	SI2	4137
1.00	Excellent	K	VS2	3224
1.00	Excellent	F	VS1	6618
1.00	Excellent	F	VS2	5675
1.00	Excellent	E	VS1	7671
1.00	Excellent	E	VS1	7671
1.00	Excellent	J	SI1	3094
1.00	Very Good	L	VS1	2919
1.00	Very Good	I	SI1	3578
1.00	Excellent	F	VS1	6045
1.00	Very Good	G	SI2	3257
1.00	Excellent	F	VS1	6045
1.00	Excellent	F	VS1	6045
1.00	Excellent	D	SI2	3802
1.00	Excellent	L	SI1	2841
1.00	Excellent	F	VVS2	10287
1.00	Excellent	E	VVS1	10449
1.00	Ideal	F	VVS2	11178
1.00	Ideal	G	VS2	6671
1.00	Ideal	F	VS1	12960
1.00	Excellent	K	SI2	2910
1.00	Excellent	H	I1	3203
1.00	Excellent	H	SI2	2862
1.00	Very Good	D	SI1	4611
1.00	Very Good	G	SI2	2975
1.00	Excellent	G	SI2	3214
1.00	Excellent	G	SI2	3853
1.00	Excellent	G	SI1	4530
1.00	Excellent	G	SI1	4278
1.00	Very Good	G	SI1	4074
1.00	Excellent	F	I1	2818
1.00	Excellent	K	SI1	3440
1.00	Very Good	K	SI2	2714
1.00	Very Good	I	VS2	3981
1.00	Very Good	H	I1	2871
1.00	Very Good	G	SI3	2997
1.00	Excellent	H	SI1	3891
1.00	Excellent	H	SI2	3650
1.00	Excellent	H	SI2	2863
1.00	Very Good	D	SI2	3751
1.00	Very Good	E	SI2	4072
1.00	Excellent	F	SI2	3981
1.00	Excellent	F	SI2	3918
1.00	Very Good	F	SI2	3443
1.00	Very Good	F	SI3	2536
1.00	Excellent	J	I1	2553
1.00	Good	I	SI1	2919
1.00	Ideal	I	SI1	3036
1.00	Very Good	I	SI2	2996
1.00	Very Good	I	SI2	3099
1.00	Excellent	I	SI3	2357
1.00	Excellent	J	VS2	3489
1.00	Ideal	J	VS2	2964
1.00	Excellent	J	SI1	3913
1.00	Excellent	J	SI1	3099
1.00	Excellent	J	SI1	3099
1.00	Excellent	J	SI2	2668
1.00	Excellent	J	SI2	2425
1.00	Very Good	J	SI2	2425
1.00	Excellent	L	VS2	2847
1.00	Good	J	SI2	2668
1.00	Good	H	SI2	2260
1.00	Excellent	J	VS2	3903
1.00	Good	F	VS2	5500
1.00	Excellent	J	VS2	3903
1.00	Good	J	VVS2	2430
1.00	Very Good	I	SI1	3808
1.00	Excellent	K	VS2	3360
1.00	Very Good	G	VS2	5170
1.00	Good	H	VS1	4950
1.00	Good	G	SI1	4349
1.00	Ideal	F	SI2	3388
1.00	Ideal	F	SI2	4457
1.00	Ideal	F	SI2	3388
1.00	Ideal	H	SI2	3270
1.00	Very Good	F	SI1	3640
1.00	Ideal	D	SI2	3363
1.00	Excellent	E	SI2	3067
1.00	Very Good	G	VVS2	4852
1.00	Excellent	E	VVS2	7929
1.00	Excellent	H	SI1	3132
1.00	Excellent	D	SI1	4070
1.00	Good	D	IF	13721
1.00	Excellent	D	SI2	3088
1.00	Ideal	D	SI1	4070
1.00	Excellent	G	VS2	4415
1.00	Excellent	F	SI1	3640
1.00	Ideal	F	VVS2	7481
1.00	Very Good	J	SI1	3094
1.00	Excellent	I	SI1	3466
1.00	Ideal	F	VVS2	7481
1.00	Good	E	VVS2	7481
1.00	Excellent	E	VVS2	8132
1.00	Very Good	J	SI1	3144
1.00	Very Good	E	VVS1	10147
1.00	Good	F	VVS2	6862
1.00	Very Good	E	VVS2	8241
1.00	Excellent	I	SI1	3578
1.00	Excellent	F	SI1	4545
1.00	Good	G	SI2	3257
1.00	Excellent	K	SI1	2819
1.00	Very Good	J	SI1	2919
1.00	Excellent	E	SI1	4656
1.00	Very Good	I	SI2	2869
1.00	Very Good	J	SI1	3144
1.00	Very Good	H	SI2	3466
1.00	Excellent	J	SI2	3032
1.00	Very Good	I	SI1	2919
1.00	Very Good	H	VS2	5456
1.00	Excellent	D	SI2	3347
1.00	Very Good	F	SI2	4579
1.00	Very Good	G	SI2	2769
1.00	Excellent	G	SI3	3122
1.00	Excellent	F	SI2	4562
1.00	Very Good	H	SI2	4098
1.00	Excellent	H	SI2	4070
1.00	Ideal	H	SI1	4656
1.00	Very Good	J	VS2	3144
1.00	Very Good	I	VS2	3578
1.00	Very Good	E	VVS2	7481
1.00	Ideal	I	SI2	3144
1.00	Excellent	I	SI1	3578
1.00	Very Good	D	VVS2	8675
1.00	Very Good	J	VS2	3206
1.00	Very Good	J	SI1	3094
1.00	Ideal	G	SI2	3690
1.00	Excellent	G	SI2	3690
1.00	Very Good	I	SI1	3466
1.00	Excellent	D	SI2	3319
1.00	Ideal	E	SI2	4404
1.00	Excellent	G	SI1	4293
1.00	Excellent	G	SI1	4293
1.00	Very Good	G	SI1	4293
1.00	Excellent	H	SI1	4070
1.00	Very Good	H	SI1	3914
1.00	Ideal	G	SI2	4293
1.00	Excellent	D	VS2	5935
1.00	Ideal	E	VVS2	8892
1.00	Very Good	F	VS1	6045
1.00	Ideal	F	VS1	6346
1.00	Ideal	F	VVS2	8132
1.00	Very Good	I	SI1	3528
1.00	Excellent	J	VS2	3369
1.00	Very Good	H	SI2	3257
1.00	Very Good	H	VVS2	5055
1.00	Ideal	I	SI1	3690
1.00	Very Good	H	SI2	3578
1.00	Excellent	E	VS2	5168
1.00	Excellent	E	SI2	3735
1.00	Good	I	SI2	2846
1.00	Very Good	D	SI1	4457
1.00	Very Good	I	SI1	2925
1.00	Very Good	F	SI1	4906
1.00	Very Good	D	SI2	2757
1.00	Very Good	H	SI1	2936
1.00	Very Good	G	SI2	3562
1.00	Excellent	E	SI1	5236
1.00	Very Good	F	VS2	3808
1.00	Excellent	F	SI1	3858
1.00	Excellent	F	SI2	3388
1.00	Excellent	E	VS2	5257
1.00	Ideal	E	VS2	5346
1.00	Ideal	D	VS1	6894
1.00	Excellent	D	SI2	3860
1.00	Excellent	F	SI1	3986
1.00	Very Good	I	VS2	3279
1.00	Excellent	D	VS2	5676
1.00	Excellent	F	SI1	4167
1.00	Excellent	H	VS2	3784
1.00	Excellent	D	VS2	6749
1.00	Very Good	H	SI2	3156
1.00	Very Good	F	VS1	6145
1.00	Ideal	J	VS2	3051
1.00	Excellent	F	SI1	4240
1.00	Excellent	E	SI2	3913
1.00	Very Good	H	SI2	3156
1.00	Good	G	SI2	3160
1.00	Good	I	VS2	3094
1.00	Good	J	VS1	3562
1.00	Very Good	I	SI2	2924
1.00	Very Good	I	VVS2	4084
1.00	Good	H	SI2	2593
1.00	Excellent	F	VS1	6447
1.00	Very Good	D	VS2	5487
1.00	Good	H	SI2	2420
1.00	Very Good	I	SI2	2781
1.00	Very Good	I	SI1	2925
1.00	Excellent	H	VS2	3940
1.00	Good	I	SI1	2527
1.00	Excellent	G	VS1	6209
1.00	Excellent	D	SI2	3758
1.00	Excellent	G	SI1	4740
1.00	Excellent	H	SI3	2486
1.00	Excellent	H	SI1	3735
1.00	Excellent	H	SI2	4349
1.00	Very Good	D	SI2	4607
1.00	Very Good	D	SI1	5610
1.00	Ideal	E	SI1	6132
1.00	Very Good	K	SI1	3263
1.00	Good	G	SI2	3190
1.00	Very Good	H	VVS2	4829
1.00	Very Good	F	SI2	3248
1.00	Excellent	I	SI2	2924
1.00	Ideal	I	SI1	3902
1.00	Excellent	I	SI1	4059
1.00	Very Good	I	SI1	3218
1.00	Very Good	G	VS1	4496
1.00	Excellent	F	SI1	3986
1.00	Very Good	H	VS2	3472
1.00	Very Good	F	SI1	3640
1.00	Excellent	H	SI1	4333
1.00	Good	I	SI2	2846
1.00	Good	H	SI1	3197
1.00	Very Good	I	VS1	3319
1.00	Good	H	SI1	3263
1.00	Excellent	K	VVS2	2543
1.00	Ideal	F	VS2	6408
1.00	Very Good	G	VS2	4795
1.00	Very Good	D	SI1	3843
1.00	Ideal	E	VS1	6083
1.00	Good	G	VS1	4335
1.00	Ideal	H	SI2	3356
1.00	Excellent	H	VS2	4044
1.00	Very Good	I	VVS2	3119
1.00	Very Good	G	VVS2	5627
1.00	Very Good	K	SI2	2257
1.00	Very Good	D	SI1	4700
1.00	Very Good	I	SI1	2762
1.00	Ideal	E	SI1	4360
1.00	Very Good	G	VS2	4595
1.00	Very Good	I	SI1	2925
1.00	Very Good	H	SI2	3484
1.00	Excellent	H	SI1	3573
1.00	Excellent	D	SI2	4081
1.00	Excellent	G	SI1	4740
1.00	Excellent	G	VS2	4555
1.00	Very Good	F	SI1	3218
1.00	Very Good	F	VS2	5167
1.00	Excellent	H	SI1	3898
1.00	Very Good	H	VS1	5313
1.00	Ideal	D	SI1	4862
1.00	Ideal	F	VS1	6044
1.00	Very Good	H	VS2	3975
1.00	Very Good	F	SI1	4059
1.00	Excellent	I	SI2	2807
1.00	Very Good	G	SI2	2695
1.00	Good	F	SI2	2797
1.00	Good	J	VS2	2862
1.00	Good	E	VS2	6297
1.00	Very Good	D	SI1	4137
1.00	Good	E	SI2	3696
1.00	Very Good	I	SI1	3150
1.00	Excellent	G	VS1	6561
1.00	Excellent	F	VS2	6154
1.00	Excellent	G	VS1	6621
1.00	Ideal	D	SI2	3752
1.00	Excellent	H	SI2	3919
1.00	Excellent	F	SI1	4507
1.00	Excellent	H	VS1	3864
1.00	Very Good	G	SI2	2862
1.00	Very Good	H	SI2	2593
1.00	Excellent	K	VS2	3229
1.00	Very Good	G	SI2	3858
1.00	Very Good	E	IF	8572
1.00	Excellent	E	VS2	5792
1.00	Excellent	D	SI2	2757
1.00	Very Good	H	SI2	3427
1.00	Good	G	SI2	2981
1.00	Very Good	D	SI1	5005
1.00	Very Good	I	SI2	2846
1.00	Good	H	VS2	5115
1.00	Excellent	H	SI1	4829
1.00	Good	I	SI2	2846
1.00	Very Good	H	VS1	4971
1.00	Excellent	G	SI1	4733
1.00	Good	G	VS2	5140
1.00	Excellent	G	VS2	5536
1.00	Ideal	F	SI1	5141
1.00	Very Good	E	SI2	5632
1.00	Excellent	I	SI1	4053
1.00	Ideal	J	SI2	2554
1.00	Excellent	J	VS1	3914
1.00	Ideal	F	VS1	6845
1.00	Excellent	J	SI2	2294
1.00	Very Good	I	SI2	2543
1.00	Very Good	I	SI3	2120
1.00	Very Good	E	SI3	2109
1.00	Ideal	F	SI1	5401
1.00	Very Good	J	SI1	2317
1.00	Excellent	J	SI3	1892
1.00	Excellent	J	SI1	2599
1.00	Very Good	J	VS2	2543
1.00	Excellent	J	SI3	1881
1.00	Very Good	K	SI2	1767
1.00	Very Good	D	SI3	2644
1.00	Ideal	F	VS2	5962
1.00	Excellent	J	SI3	1892
1.00	Very Good	F	SI2	2925
1.00	Excellent	I	SI3	2075
1.00	Very Good	J	SI3	1813
1.00	Very Good	K	SI3	1702
1.00	Excellent	F	VS2	5775
1.00	Very Good	I	SI2	2547
1.00	Excellent	J	SI1	2651
1.00	Excellent	I	SI1	2925
1.00	Very Good	I	SI1	2867
1.00	Very Good	I	SI2	2599
1.00	Ideal	H	SI2	2869
1.00	Excellent	H	VS2	3472
1.00	Ideal	H	SI1	3263
1.00	Excellent	H	SI1	4507
1.00	Very Good	E	VS2	6209
1.00	Excellent	F	VS1	7986
1.00	Excellent	F	VVS2	8984
1.00	Ideal	G	SI2	4078
1.00	Excellent	E	SI2	4333
1.00	Excellent	J	SI3	1972
1.00	Very Good	E	SI3	2396
1.00	Ideal	K	SI3	1790
1.00	Very Good	J	I1	1507
1.00	Excellent	J	SI3	1892
1.00	Excellent	J	I1	1633
1.00	Excellent	I	SI1	2948
1.00	Ideal	G	VS2	5566
1.00	Ideal	F	SI1	4917
1.00	Very Good	E	I1	2052
1.00	Very Good	L	SI2	1767
1.00	Very Good	I	I1	1610
1.00	Ideal	G	SI1	4695
1.00	Very Good	J	SI3	1892
1.00	Ideal	F	VS2	6176
1.00	Ideal	E	SI2	3094
1.00	Excellent	H	SI2	2780
1.00	Ideal	F	SI2	4473
1.00	Ideal	D	SI2	4906
1.00	Ideal	I	SI2	2622
1.00	Ideal	E	I1	2260
1.00	Ideal	F	VS1	7519
1.00	Ideal	E	VS2	6682
1.00	Ideal	G	VS2	5885
1.00	Ideal	I	VS2	4484
1.00	Ideal	I	SI2	3606
1.00	Excellent	F	VS2	5844
1.00	Very Good	E	SI1	5236
1.00	Excellent	F	SI2	3341
1.00	Very Good	D	SI1	4618
1.00	Very Good	F	VS2	6012
1.00	Very Good	G	VS2	5148
1.00	Excellent	K	VS2	2593
1.00	Ideal	I	SI2	3556
1.00	Ideal	G	SI2	4192
1.00	Ideal	H	SI2	2824
1.00	Excellent	J	SI2	2818
1.00	Very Good	K	SI2	1697
1.00	Ideal	I	VS2	3969
1.00	Very Good	I	I1	1526
1.00	Excellent	I	SI1	2703
1.00	Very Good	J	SI2	1956
1.00	Ideal	J	SI2	2357
1.00	Very Good	J	SI2	2152
1.00	Very Good	L	SI2	1689
1.00	Excellent	I	I1	1597
1.00	Ideal	K	SI3	1715
1.00	Good	G	SI1	2688
1.00	Good	H	SI1	2556
1.00	Ideal	I	SI1	2867
1.00	Good	I	SI2	2255
1.00	Good	H	SI1	2556
1.00	Ideal	F	I1	1899
1.00	Ideal	H	SI1	3197
1.00	Very Good	J	SI3	1892
1.00	Ideal	K	SI2	2109
1.00	Excellent	K	SI2	2109
1.00	Ideal	E	VS1	8289
1.00	Excellent	E	VS2	6154
1.00	Good	D	SI3	2373
1.00	Excellent	L	SI1	2373
1.00	Good	L	SI2	2109
1.00	Excellent	K	SI1	2480
1.00	Ideal	D	VS2	6900
1.00	Ideal	D	VS2	7432
1.00	Excellent	I	SI1	2835
1.00	Ideal	K	SI2	2155
1.00	Ideal	L	SI2	2622
1.00	Ideal	J	SI2	2350
1.00	Very Good	J	SI2	2269
1.00	Ideal	J	SI2	2486
1.00	Ideal	J	SI1	2554
1.00	Ideal	K	SI3	1790
1.00	Ideal	E	VS1	7595
